2018,10,19,19.1,26,53.867,272985.192671436,272986.709235664,272986.725903974,272987.325848691,272987.342515183,272987.859116638,272987.875803175,272988.875688593,272988.892706367,272989.658943513
2018,10,19,19,26,58.35,272989.675611517,272991.092155439,272991.10879351,272992.308684583,272992.325366518,272992.742002166,272992.758686839,272993.758591708,272993.775454125,272994.575144851
2018,10,19,19,27,3.266,272994.591778059,272995.708368663,272995.72503211,272996.724931811,272996.741511375,272997.358213418,272997.374877676,272998.374780015,272998.391428666,272999.191355292
2018,10,19,19,27,7.882,272999.20803277,273000.324621141,273000.341259418,273001.341149798,273001.357800377,273001.774449452,273001.791150181,273002.191066307,273002.207941439,273003.324297359
2018,10,19,19,27,12.018,273003.340954827,273004.457526484,273004.474181368,273005.474083463,273005.490775322,273006.107356246,273006.124051202,273007.523875646,273007.541029471,273008.173833912
2018,10,19,19,27,16.866,273008.19049898,273009.407048539,273009.423703737,273010.423618125,273010.440278592,273010.856903506,273010.873596886,273011.473512481,273011.490419473,273012.556740926
2018,10,19,19,27,21.247,273012.573377223,273013.989940947,273014.006627952,273015.006484301,273015.0232025,273015.539771789,273015.556443332,273016.75633481,273016.773062438,273017.539578384
2018,10,19,19,27,26.231,273017.556243552,273018.772793876,273018.789465734,273019.789362346,273019.806032376,273020.222650563,273020.239318864,273020.83927083,273020.856181875,273021.822492801
2018,10,19,19,27,30.514,273021.839180869,273022.855745646,273022.872439081,273024.472264164,273024.488916976,273025.105523078,273025.122200349,273026.122121986,273026.13890386,273027.155322348
2018,10,19,19,27,35.847,273027.171982248,273028.488535805,273028.505183808,273029.505135324,273029.52176185,273029.938380839,273029.955043926,273030.954966013,273030.971869106,273031.9882068
2018,10,19,19,27,40.68,273032.004842944,273033.021424093,273033.038132818,273034.038015652,273034.054661323,273034.571283688,273034.58794547,273035.187888215,273035.204684173,273036.237777149
2018,10,19,19,27,44.929,273036.254369429,273037.470978809,273037.487671334,273038.487547179,273038.504232311,273039.020877325,273039.037515693,273039.437470874,273039.454089088,273040.370702602
2018,10,19,19,27,49.063,273040.387292855,273041.503947531,273041.520642037,273043.120490417,273043.13705478,273043.653753087,273043.670406601,273044.670297693,273044.687010326,273045.636880125
2018,10,19,19,27,54.329,273045.653439985,273046.770107485,273046.786757208,273047.786696468,273047.803236112,273048.419939165,273048.436595975,273049.236520935,273049.253372149,273050.253082714
2018,10,19,19,27,58.945,273050.269745197,273051.286320673,273051.302972774,273052.302864108,273052.319566107,273052.836186906,273052.852826858,273054.252692987,273054.269543391,273055.052595236
2018,10,19,19,28,3.746,273055.069273425,273056.585797184,273056.602467214,273058.002335666,273058.019000176,273058.635617319,273058.652275507,273059.652171155,273059.668977442,273060.585395228
2018,10,19,19,28,9.28,273060.602099505,273062.118613736,273062.135313141,273062.735225503,273062.751882115,273063.268498601,273063.28520095,273064.285076391,273064.301678801,273065.084991769
2018,10,19,19,28,13.778,273065.101647012,273066.418194131,273066.434738791,273067.434767967,273067.451333096,273068.06801595,273068.084709726,273069.28461782,273069.301414183,273070.001178419
2018,10,19,19,28,18.694,273070.017795012,273071.534372046,273071.55103144,273072.550930852,273072.567604016,273073.184197412,273073.200862075,273074.800717182,273074.817426574,273075.55062256
2018,10,19,19,28,24.244,273075.567299128,273076.883844535,273076.90054738,273078.500370185,273078.51702234,273079.03361959,273079.050316212,273080.050213427,273080.067130956,273081.100089395
2018,10,19,19,28,29.794,273081.116755021,273082.233329515,273082.249987244,273083.249883252,273083.266594508,273083.783164464,273083.799857277,273085.199713941,273085.216550621,273086.049628018
2018,10,19,19,28,34.744,273086.06629496,273087.182848382,273087.199520087,273088.19941695,273088.216031112,273088.732698567,273088.749367588,273089.549280535,273089.56600076,273090.499205743
2018,10,19,19,28,39.194,273090.515862859,273091.932406673,273091.949059539,273092.349026418,273092.365664092,273092.982295814,273092.99895004,273093.998872542,273094.01548275,273094.682096467
2018,10,19,19,28,43.377,273094.698777897,273096.015325826,273096.031987553,273097.031901545,273097.048539661,273097.665177731,273097.681836055,273098.681758907,273098.698641739,273099.531654145
2018,10,19,19,28,48.226,273099.548310911,273100.764876778,273100.781555876,273101.181501134,273101.198171974,273101.814761561,273101.831431186,273102.831335605,273102.84806262,273103.597906402
2018,10,19,19,28,52.292,273103.614585402,273105.031137878,273105.047784711,273105.647734759,273105.664382907,273106.081020797,273106.09766691,273107.097609925,273107.114204482,273107.86415322
2018,10,19,19,28,56.56,273107.880758467,273109.397367667,273109.414041651,273110.413928437,273110.430587535,273111.047209081,273111.063854707,273111.663798614,273111.680537939,273112.580390344
2018,10,19,19,29,1.276,273112.597054251,273113.713615174,273113.730287374,273114.33021645,273114.346878942,273114.863503433,273114.880170221,273115.880060817,273115.896823943,273116.813314671
2018,10,19,19,29,55.457,273166.77513237,273167.891696174,273167.908376741,273168.308274379,273168.324990407,273168.741613646,273168.75816606,273169.774852209,273169.791564582,273170.591431737
2018,10,19,19,29,59.289,273170.608006033,273171.824681781,273171.841321923,273172.641202749,273172.657806375,273173.274513632,273173.291171766,273174.307762722,273174.324397398,273175.107674147
2018,10,19,19,30,3.806,273175.124300871,273176.640856427,273176.657507727,273178.274019194,273178.290701435,273178.907322179,273178.923964446,273179.940545028,273179.95734838,273180.907118644
2018,10,19,19,30,9.606,273180.923789134,273182.440281275,273182.456959005,273183.473517298,273183.490201106,273184.106781688,273184.123363972,273185.539992785,273185.556809663,273186.23991643
