2018,10.0,20.0,16.0,34.0,15.941,349000.756533581,349002.173090874,349002.189724128,349003.206298623,349003.239631704,349003.75624101,349003.77291621,349005.172780053,349005.189644343,349005.839341998
2018,10,20,16,34,21.04,349005.856010056,349007.372553111,349007.389219548,349007.989177181,349008.005846607,349008.622438885,349008.639096705,349009.639028626,349009.655880301,349010.305584845
2018,10,20,16,34,25.506,349010.322281017,349011.838818391,349011.855475913,349012.872043114,349012.888716646,349013.305318416,349013.321982062,349014.121919521,349014.138727989,349015.005139575
2018,10,20,16,34,30.206,349015.021803985,349016.338371121,349016.355041656,349017.37160592,349017.388278895,349017.904898982,349017.921555288,349018.338159933,349018.355034254,349019.354721009
2018,10,20,16,34,34.556,349019.371416623,349020.687955797,349020.704611797,349021.70452416,349021.721195712,349022.137804064,349022.154485793,349023.17104966,349023.187777838,349024.020948538
2018,10,20,16,34,39.222,349024.037595929,349025.154199546,349025.170848917,349026.170721161,349026.18741374,349026.804044507,349026.820710738,349027.637295443,349027.654072149,349028.787128897
2018,10,20,16,34,43.989,349028.803815596,349030.320364722,349030.337044226,349031.336936686,349031.353590011,349031.770213051,349031.786885161,349033.003428786,349033.020225602,349033.786703961
2018,10,20,16,34,48.988,349033.803381492,349034.919920982,349034.936577495,349035.936491983,349035.953095456,349036.469767322,349036.486446971,349038.102946901,349038.119741591,349038.486238276
2018,10,20,16,34,53.689,349038.502915654,349039.819469156,349039.836108038,349040.636035924,349040.652691527,349041.169322609,349041.185988075,349042.202566684,349042.23613798,349042.719176533
2018,10,20,16,34,57.922,349042.735803258,349043.752390942,349043.76907014,349044.568984195,349044.585661826,349045.202266811,349045.218914455,349046.218831634,349046.235726669,349046.568788666
2018,10,20,16,35,1.771,349046.585482965,349047.902002627,349047.918669568,349048.31864258,349048.335288403,349048.851923844,349048.868587437,349049.868481418,349049.885320179,349050.318412912
2018,10,20,16,35,5.521,349050.335069623,349051.751632743,349051.768308546,349052.168267076,349052.184929858,349052.60155442,349052.618227287,349053.634796071,349053.651551598,349054.101419523
2018,10,20,16,35,9.305,349054.118066509,349055.334633348,349055.351276587,349055.751247312,349055.767914353,349056.18454403,349056.201222471,349057.201138687,349057.221147183,349057.901016487
2018,10,20,16,35,13.104,349057.917723043,349058.934302867,349058.950971582,349059.95085437,349059.967509966,349060.384133862,349060.400816914,349061.000739146,349061.017511349,349061.750685047
2018,10,20,16,35,16.954,349061.767315823,349062.98388494,349063.000564085,349064.000462173,349064.0171049,349064.433748966,349064.450416206,349065.450318797,349065.467305368,349066.300206183
2018,10,20,16,35,21.503,349066.316891666,349067.733435388,349067.750092145,349068.750008307,349068.766678697,349069.183293534,349069.199954496,349070.399844958,349070.416761019,349071.116443144
2018,10,20,16,35,26.321,349071.133082278,349072.549644281,349072.566294387,349073.566215542,349073.582901476,349074.199488424,349074.216144532,349075.21604778,349075.232994585,349076.232623392
2018,10,20,16,35,31.437,349076.249259841,349077.465841467,349077.482499501,349078.482403056,349078.499067872,349079.115684295,349079.132305851,349079.532297098,349079.549129275,349080.54888021
2018,10,20,16,35,35.753,349080.565496245,349081.782097933,349081.798748161,349082.798632417,349082.815331517,349083.231982572,349083.248610252,349083.848540857,349083.865387966,349084.665111516
2018,10,20,16,35,39.869,349084.681800601,349086.098329527,349086.114991904,349087.7148491,349087.731538077,349088.148140091,349088.164860379,349089.164726445,349089.181497126,349090.114623088
2018,10,20,16,35,45.319,349090.131276558,349091.347833464,349091.364499343,349092.364394739,349092.381057285,349092.997678778,349093.014323278,349093.814251272,349093.831194377,349094.780813336
2018,10,20,16,35,49.986,349094.797484437,349095.91405802,349095.930730681,349096.330679233,349096.34735873,349096.86396611,349096.880644902,349097.880526475,349097.897267268,349098.497137179
2018,10,20,16,35,53.702,349098.513761724,349099.63035466,349099.647034921,349100.646936854,349100.663623652,349101.080231493,349101.096893526,349101.496853218,349101.513869111,349102.530076419
2018,10,20,16,35,57.735,349102.546733941,349103.563315791,349103.579975699,349105.179837245,349105.196490416,349105.613119528,349105.629792999,349106.629675588,349106.646467135,349107.712904737
2018,10,20,16,36,2.919,349107.729571984,349109.146113068,349109.162775147,349110.162689436,349110.179345246,349110.695954599,349110.71263242,349112.312471335,349112.329256956,349112.812401275
2018,10,20,16,36,8.018,349112.829088127,349113.845653768,349113.862332002,349114.862263977,349114.878918455,349115.49549194,349115.512162016,349116.512070388,349116.528815333,349117.212004308
2018,10,20,16,36,12.418,349117.228644811,349118.345235513,349118.361900834,349119.761749087,349119.778428843,349120.195044666,349120.211717205,349121.211621677,349121.22853013,349121.978209946
2018,10,20,16,36,17.184,349121.994880488,349123.211431209,349123.228090811,349124.227991781,349124.244654877,349124.661290632,349124.677959034,349126.07782709,349126.094624823,349126.727755729
2018,10,20,16,37,1.849,349166.657205414,349168.173759915,349168.19043389,349169.190352339,349169.207018677,349169.623617709,349169.64029037,349171.040160964,349171.056945416,349171.723421353
2018,10,20,16,37,6.931,349171.740104404,349173.056639824,349173.073288224,349174.07317229,349174.089857207,349174.506492603,349174.523148198,349175.923021117,349175.940001961,349176.372941111
2018,10,20,16,37,11.582,349176.389626188,349177.806174467,349177.822831981,349178.822731889,349178.839402126,349179.455997087,349179.472672027,349180.872537093,349180.889512318,349181.255812059
2018,10,20,16,37,16.465,349181.272499721,349182.289087795,349182.305739652,349183.305634796,349183.322308932,349183.738944275,349183.755584983,349184.155562192,349184.172281715,349185.105453468
