2018,10,18,10.1,42,3.18,155116.720343605,155117.736908734,155117.753619747,155118.953508389,155119.003515399,155119.620112785,155119.636766254,155120.636805157,155120.653924239,155122.119900848
2018,10,18,10,42,8.601,155122.136510957,155123.553093673,155123.569744306,155124.769620791,155124.786285202,155125.402855436,155125.419574148,155126.419453389,155126.436542079,155127.569377164
2018,10,18,10,42,14.048,155127.619329874,155128.735911455,155128.75261801,155129.752508597,155129.769173818,155130.285843903,155130.302447934,155130.702432697,155130.719234887,155131.935642056
2018,10,18,10,42,18.413,155131.952292689,155133.268833017,155133.285530252,155134.085405764,155134.102091652,155134.718661887,155134.735414234,155135.735270781,155135.752071755,155136.868479086
2018,10,18,10,42,23.344,155136.885157275,155138.101654406,155138.118303418,155139.518248063,155139.534878839,155140.151517964,155140.168177917,155141.168074988,155141.184775464,155142.45121031
2018,10,18,10,42,28.927,155142.467937127,155143.684517736,155143.701159454,155144.501080757,155144.517751247,155144.934299112,155144.950982975,155145.950952582,155145.967709791,155146.700889973
2018,10,18,10,42,33.177,155146.717558842,155148.034109706,155148.050750614,155149.250624262,155149.267285431,155149.683915559,155149.700661827,155150.700477851,155150.717254917,155151.717079046
2018,10,18,10,42,38.193,155151.733706985,155153.250168374,155153.266896407,155154.466788291,155154.483469721,155155.100145317,155155.11673638,155156.116662223,155156.133344869,155157.349824574
2018,10,18,10,42,43.826,155157.366680255,155158.383114494,155158.399787009,155159.39969259,155159.416313641,155159.83291135,155159.849617095,155160.849509708,155160.866302983,155161.73276887
2018,10,18,10,42,48.208,155161.749421529,155162.866033098,155162.882657391,155163.882567024,155163.899229408,155164.41583425,155164.432574845,155165.432405457,155165.449351505,155166.548900318
2018,10,18,10,42,53.025,155166.565612547,155167.882129372,155167.898857809,155168.898745154,155168.915434285,155169.332051445,155169.348701268,155170.148649722,155170.165382617,155171.548481712
2018,10,18,10,42,58.024,155171.565148149,155172.681717573,155172.698272166,155173.298322658,155173.314933173,155173.931644429,155173.948236303,155174.948173087,155174.964961094,155175.714836484
2018,10,18,10,43,2.19,155175.731501706,155177.047982465,155177.064684157,155178.664468411,155178.681148221,155179.097844402,155179.114551362,155180.114319569,155180.131148099,155181.447577394
2018,10,18,10,43,7.923,155181.464246667,155182.8807378,155182.897353988,155183.897348315,155183.913927222,155184.530629562,155184.547238862,155185.347165839,155185.363931152,155186.613680921
2018,10,18,10,43,13.089,155186.630377345,155188.046978297,155188.063638655,155189.663441144,155189.679981149,155190.296743869,155190.313402607,155191.313204853,155191.330079174,155192.729778653
2018,10,18,10,43,19.205,155192.746396868,155193.763161776,155193.779704617,155194.37968703,155194.396342931,155194.813013988,155194.829643549,155195.829595326,155195.846214351,155196.579385618
2018,10,18,10,43,23.055,155196.596049218,155197.712698068,155197.729388819,155198.729308583,155198.745911803,155199.162534232,155199.179139884,155200.779085421,155200.795890448,155201.362330481
2018,10,18,10,43,27.838,155201.378916276,155202.395560831,155202.412226457,155203.212157487,155203.228869715,155203.745466047,155203.762092771,155204.762050221,155204.778851196,155206.078544353
2018,10,18,10,43,32.554,155206.095215248,155207.411729236,155207.428457674,155208.628281884,155208.644903745,155209.061552109,155209.078189774,155210.078130205,155210.095061664,155211.144800005
2018,10,18,10,43,37.62,155211.161353382,155212.47792694,155212.494681312,155213.894450086,155213.911001842,155214.327732063,155214.344425651,155215.34439931,155215.361133016,155216.494276079
2018,10,18,10,43,42.97,155216.510805547,155218.027314348,155218.044112892,155218.644023173,155218.660670969,155219.277305231,155219.293950596,155220.293889405,155220.310756433,155221.260524923
2018,10,18,10,43,47.736,155221.277058849,155222.793660043,155222.810375919,155224.010116245,155224.026750264,155224.543513957,155224.560078275,155225.560089621,155225.576884112,155226.526511581
2018,10,18,10,43,53.002,155226.543227051,155228.059782455,155228.076472395,155229.076366224,155229.093037119,155229.709648687,155229.72630864,155230.126348921,155230.143143817,155231.309517229
2018,10,18,10,43,57.785,155231.326153679,155232.742742068,155232.75936555,155234.159249005,155234.17586803,155234.692465172,155234.709121884,155235.709147819,155235.725942309,155236.725687418
2018,10,18,10,44,3.201,155236.74231941,155237.758903584,155237.775587041,155238.775531524,155238.792183778,155239.408747124,155239.42534224,155240.825242309,155240.842125546,155241.391995183
2018,10,18,10,44,7.867,155241.40850682,155242.825100072,155242.841756379,155243.84161171,155243.858349063,155244.274949204,155244.29156985,155245.308174286,155245.325064817,155246.374776007
2018,10,18,10,44,12.85,155246.39141813,155247.507936495,155247.524575376,155248.924432086,155248.941070967,155249.457790489,155249.474373043,155250.474281055,155250.491142815,155251.824131565
2018,10,18,10,44,18.299,155251.840900526,155253.35740568,155253.374066444,155254.573912941,155254.590533587,155255.207296307,155255.223896286,155256.240389283,155256.257138793,155257.20695429
2018,10,18,10,44,44.289,155277.821803499,155279.138324782,155279.154796707,155280.171529602,155280.187978023,155280.804724535,155280.821440815,155281.43801105,155281.45458712,155282.704554093
2018,10,18,10,44,49.179,155282.721076267,155283.837971904,155283.85449651,155284.871075011,155284.904304551,155285.420986792,155285.437571777,155286.437557999,155286.454180671,155287.404034665
2018,10,18,10,44,53.878,155287.42069705,155288.537309834,155288.553969787,155289.570498445,155289.587254033,155290.003955077,155290.020563971,155291.037072773,155291.053769602,155292.636915785
2018,10,18,10,44,59.111,155292.653503607,155293.870328977,155293.903603902,155295.103318294,155295.119857082,155295.736846328,155295.753269625,155296.769856231,155296.786575349,155298.386293955
